Date,Category,Sales,Quantity,Profit,Region,Year,Month,Month_Name,Day,Day_of_Week,Sales_per_Item,Profit_Margin,Sales_Level,Profit_Status
2023-03-28,Clothing,628.6537167738652,2.0,152.0509592257262,North,2023,3,March,28,Tuesday,314.3268583869326,0.24186758968995464,High,Profit
2023-03-28,Home Goods,1367.375331287843,11.0,231.8851543466348,South,2023,3,March,28,Tuesday,124.30684829889482,0.16958412883479262,High,Profit
2023-03-28,Sports,1487.0189686897138,13.0,413.90117292666656,South,2023,3,March,28,Tuesday,114.38607451459337,0.278342900555852,High,Profit
2023-03-28,Books,869.5522714269265,7.0,268.2945849253356,East,2023,3,March,28,Tuesday,124.2217530609895,0.30854336621427814,High,Profit
2023-03-29,Electronics,792.7358763,10.0,181.10834672404368,East,2023,3,March,29,Wednesday,79.27358763,0.2284598844817586,High,Profit
2023-03-29,Clothing,1312.782650690946,4.0,416.54809477367854,South,2023,3,March,29,Wednesday,328.1956626727365,0.31730164513862236,High,Profit
2023-03-29,Home Goods,844.0439825353739,7.0,280.0426674156533,West,2023,3,March,29,Wednesday,120.5777117907677,0.3317868182348148,High,Profit
2023-03-29,Sports,825.4957258154069,6.0,170.46395252489768,West,2023,3,March,29,Wednesday,137.58262096923448,0.20649889174958122,High,Profit
2023-03-29,Books,695.5729808,13.0,177.8704878706372,South,2023,3,March,29,Wednesday,53.50561390769231,0.2557179372695915,High,Profit
2023-03-30,Electronics,843.7258541989946,8.0,307.1362293945384,South,2023,3,March,30,Thursday,105.46573177487433,0.3640237262684375,High,Profit
2023-03-30,Clothing,1061.6285788814407,3.0,275.90382315023174,North,2023,3,March,30,Thursday,353.87619296048024,0.2598873359654006,High,Profit
2023-03-30,Home Goods,592.8234308,2.0,236.0870751046068,South,2023,3,March,30,Thursday,296.4117154,0.3982418083340825,High,Profit
2023-03-30,Sports,943.2755593,6.0,252.1705954134104,South,2023,3,March,30,Thursday,157.21259321666668,0.2673350251972445,High,Profit
2023-03-30,Books,414.6644575453429,12.0,52.50905075215774,North,2023,3,March,30,Thursday,34.55537146211191,0.12663021823233056,Medium,Profit
2023-03-31,Electronics,811.3213326433922,13.0,235.67912237360707,East,2023,3,March,31,Friday,62.40933328026094,0.29048801367731,High,Profit
2023-03-31,Clothing,1050.8082472108233,16.0,105.47067870818616,West,2023,3,March,31,Friday,65.67551545067646,0.10037100392782282,High,Profit
2023-03-31,Home Goods,575.8856509285059,12.0,227.1125495390496,East,2023,3,March,31,Friday,47.99047091070883,0.39437091230329124,High,Profit
2023-03-31,Sports,672.3061705982263,5.0,215.91386129443023,West,2023,3,March,31,Friday,134.46123411964527,0.321154067502173,High,Profit
2023-03-31,Books,0.0,12.0,156.66620738744143,South,2023,3,March,31,Friday,0.0,inf,Low,Profit
2023-04-01,Electronics,1695.798861994508,18.0,570.4168747322209,West,2023,4,April,1,Saturday,94.21104788858378,0.3363705964876796,High,Profit
2023-04-01,Clothing,1117.9953518183115,1.0,315.88502948130485,West,2023,4,April,1,Saturday,1117.9953518183115,0.2825459237979374,High,Profit
2023-04-01,Home Goods,1212.4326030065772,14.0,164.03571565067523,East,2023,4,April,1,Saturday,86.60232878618409,0.1352947085420676,High,Profit
2023-04-01,Sports,0.0,18.0,260.6226909528116,North,2023,4,April,1,Saturday,0.0,inf,Low,Profit
2023-04-01,Books,449.1383880690111,4.0,162.58854495336718,South,2023,4,April,1,Saturday,112.28459701725278,0.36200099851715434,Medium,Profit
2023-04-02,Electronics,1152.397398073763,3.0,387.0704498278266,East,2023,4,April,2,Sunday,384.1324660245877,0.33588278702712837,High,Profit
2023-04-02,Clothing,1024.5488075642695,3.0,309.7120289941586,South,2023,4,April,2,Sunday,341.51626918808984,0.30229114192271456,High,Profit
2023-04-02,Home Goods,970.3331040426572,14.0,331.6381389411513,West,2023,4,April,2,Sunday,69.30950743161837,0.3417776200352864,High,Profit
2023-04-02,Sports,0.0,15.0,259.2048423696156,South,2023,4,April,2,Sunday,0.0,inf,Low,Profit
2023-04-02,Books,843.2793597318923,2.0,140.8987671178468,South,2023,4,April,2,Sunday,421.63967986594616,0.1670843303488934,High,Profit
2023-04-03,Electronics,1015.1607446782018,2.0,141.87622810847515,South,2023,4,April,3,Monday,507.5803723391009,0.13975740182255453,High,Profit
2023-04-03,Clothing,1051.149170512129,1.0,396.10155366889023,South,2023,4,April,3,Monday,1051.149170512129,0.3768271571540185,High,Profit
2023-04-03,Home Goods,0.0,3.0,185.58813107585516,North,2023,4,April,3,Monday,0.0,inf,Low,Profit
2023-04-03,Sports,1279.5328292226118,13.0,269.0349906796756,West,2023,4,April,3,Monday,98.42560224789321,0.21026032668745945,High,Profit
2023-04-03,Books,1285.2388901008444,15.0,499.8737881275507,West,2023,4,April,3,Monday,85.68259267338962,0.3889345334767522,High,Profit
2023-04-04,Electronics,0.0,12.0,0.0,West,2023,4,April,4,Tuesday,0.0,,Low,Break-even
2023-04-04,Clothing,1197.2558822487624,18.0,219.48787700302532,East,2023,4,April,4,Tuesday,66.5142156804868,0.18332578712477834,High,Profit
2023-04-04,Home Goods,1042.6152832973828,6.0,104.36553111864194,East,2023,4,April,4,Tuesday,173.76921388289713,0.10009975183614683,High,Profit
2023-04-04,Sports,1459.2252497031093,19.0,315.1025502,North,2023,4,April,4,Tuesday,76.80132893174259,0.21593825234596925,High,Profit
2023-04-04,Books,1365.628555509195,19.0,215.1339348914952,North,2023,4,April,4,Tuesday,71.87518713206289,0.15753473667755818,High,Profit
2023-04-05,Electronics,1044.6002371606337,9.0,239.3191190215204,North,2023,4,April,5,Wednesday,116.0666930178482,0.22910115325267635,High,Profit
2023-04-05,Clothing,898.8742086645882,3.0,110.01226545796769,West,2023,4,April,5,Wednesday,299.6247362215294,0.12238894430112454,High,Profit
2023-04-05,Home Goods,815.9792009377181,16.0,250.90170459503733,North,2023,4,April,5,Wednesday,50.99870005860738,0.3074854166707959,High,Profit
2023-04-05,Sports,909.2590940535616,4.0,263.6459371192909,West,2023,4,April,5,Wednesday,227.3147735133904,0.2899568878040392,High,Profit
2023-04-05,Books,1131.0814509239049,4.0,291.9461922018655,East,2023,4,April,5,Wednesday,282.7703627309762,0.2581124391734955,High,Profit
2023-04-06,Electronics,1357.1938824359024,18.0,188.9391853483975,West,2023,4,April,6,Thursday,75.3996601353279,0.13921311302205985,High,Profit
2023-04-06,Clothing,0.0,3.0,318.5116198584411,West,2023,4,April,6,Thursday,0.0,inf,Low,Profit
2023-04-06,Home Goods,682.1843368572579,14.0,104.41932562828596,North,2023,4,April,6,Thursday,48.727452632661276,0.15306614354315634,High,Profit
2023-04-06,Sports,827.0468797819842,6.0,147.1679990638162,South,2023,4,April,6,Thursday,137.8411466303307,0.17794396262351028,High,Profit
2023-04-06,Books,222.68731235652703,7.0,63.61830411229826,North,2023,4,April,6,Thursday,31.812473193789575,0.28568445790231656,Medium,Profit
2023-04-07,Electronics,995.4070452481012,3.0,178.92973284868597,East,2023,4,April,7,Friday,331.80234841603374,0.1797553409962941,High,Profit
2023-04-07,Clothing,0.0,4.0,421.8569999989399,West,2023,4,April,7,Friday,0.0,inf,Low,Profit
2023-04-07,Home Goods,948.1161820229732,9.0,269.4777466659373,North,2023,4,April,7,Friday,105.34624244699702,0.28422439335542077,High,Profit
2023-04-07,Sports,1513.512544042703,6.0,329.5191003,South,2023,4,April,7,Friday,252.25209067378384,0.21771811644179065,High,Profit
2023-04-07,Books,0.0,1.0,273.8846877670651,West,2023,4,April,7,Friday,0.0,inf,Low,Profit
2023-04-08,Electronics,1311.971406218823,1.0,462.1569811745435,South,2023,4,April,8,Saturday,1311.971406218823,0.35226147382777684,High,Profit
2023-04-08,Clothing,1242.6787601413894,11.0,308.97421770563983,West,2023,4,April,8,Saturday,112.97079637648994,0.24863563103829456,High,Profit
2023-04-08,Home Goods,786.8642350495145,8.0,132.26354368946622,North,2023,4,April,8,Saturday,98.35802938118931,0.16808940830960928,High,Profit
2023-04-08,Sports,1009.601245,19.0,132.97260513361323,West,2023,4,April,8,Saturday,53.13690763157894,0.13170804393531946,High,Profit
2023-04-08,Books,773.9746388961449,1.0,180.32210222558064,West,2023,4,April,8,Saturday,773.9746388961449,0.2329819262330855,High,Profit
2023-04-09,Electronics,0.0,3.0,92.274782204988,North,2023,4,April,9,Sunday,0.0,inf,Low,Profit
2023-04-09,Clothing,1055.4040917594723,8.0,217.3873037618099,South,2023,4,April,9,Sunday,131.92551146993404,0.20597542255061932,High,Profit
2023-04-09,Home Goods,677.0017196427011,5.0,201.80799498103767,West,2023,4,April,9,Sunday,135.40034392854022,0.2980908159104015,High,Profit
2023-04-09,Sports,466.41075003705896,8.0,83.72722603261852,South,2023,4,April,9,Sunday,58.30134375463237,0.17951392849750122,Medium,Profit
2023-04-09,Books,1008.9337789703872,17.0,190.31864264224637,West,2023,4,April,9,Sunday,59.34904582178748,0.18863343324322612,High,Profit
2023-04-10,Electronics,745.6060367033997,8.0,214.28648202426865,South,2023,4,April,10,Monday,93.20075458792496,0.2873990706562792,High,Profit
2023-04-10,Clothing,741.5848892929769,9.0,217.4113883025706,South,2023,4,April,10,Monday,82.39832103255299,0.2931712760623392,High,Profit
2023-04-10,Home Goods,735.8614105532782,18.0,144.71792751539752,West,2023,4,April,10,Monday,40.881189475182126,0.19666465103338854,High,Profit
2023-04-10,Sports,1436.685607024335,16.0,493.54595193232205,West,2023,4,April,10,Monday,89.79285043902094,0.3435309364270413,High,Profit
2023-04-10,Books,1539.7814725057,2.0,213.14998433900925,East,2023,4,April,10,Monday,769.89073625285,0.13842872390986,High,Profit
2023-04-11,Electronics,1068.9863343526638,9.0,226.25107220896757,East,2023,4,April,11,Tuesday,118.7762593725182,0.21165010715125404,High,Profit
2023-04-11,Clothing,727.5093607102583,14.0,168.6523090146784,North,2023,4,April,11,Tuesday,51.96495433644702,0.23182149690833564,High,Profit
2023-04-11,Home Goods,846.5648333349307,12.0,134.80795503454655,South,2023,4,April,11,Tuesday,70.54706944457756,0.1592411469579812,High,Profit
2023-04-11,Sports,771.8799777000081,17.0,226.73452847121817,East,2023,4,April,11,Tuesday,45.40470457058871,0.2937432437965618,High,Profit
2023-04-11,Books,636.2628163452317,7.0,225.20796079803247,North,2023,4,April,11,Tuesday,90.89468804931882,0.3539543016070834,High,Profit
2023-04-12,Electronics,1340.645504908831,15.0,235.51428744559365,North,2023,4,April,12,Wednesday,89.37636699392208,0.1756723060520085,High,Profit
2023-04-12,Clothing,1111.748713,12.0,129.13790898704502,West,2023,4,April,12,Wednesday,92.64572608333333,0.11615746209282549,High,Profit
2023-04-12,Home Goods,1479.7367005448127,11.0,267.5354920653481,West,2023,4,April,12,Wednesday,134.52151823134662,0.18079938949060753,High,Profit
2023-04-12,Sports,1119.9063855257923,18.0,183.72446130667672,East,2023,4,April,12,Wednesday,62.21702141809957,0.16405340989320166,High,Profit
2023-04-12,Books,804.5929318624512,12.0,257.3413761992884,East,2023,4,April,12,Wednesday,67.0494109885376,0.3198404634298752,High,Profit
2023-04-13,Electronics,1241.0337437096746,3.0,234.88367491353105,East,2023,4,April,13,Thursday,413.6779145698915,0.18926453539564622,High,Profit
2023-04-13,Clothing,1255.650036,7.0,342.9831115638671,North,2023,4,April,13,Thursday,179.37857657142857,0.2731518350897153,High,Profit
2023-04-13,Home Goods,813.2865415027591,10.0,217.4831479400444,West,2023,4,April,13,Thursday,81.32865415027591,0.26741269754469016,High,Profit
2023-04-13,Sports,1143.4269989882368,1.0,368.77077888155617,East,2023,4,April,13,Thursday,1143.4269989882368,0.32251361845387905,High,Profit
2023-04-13,Books,1386.3947421405817,11.0,267.96054433661914,North,2023,4,April,13,Thursday,126.0358856491438,0.19327867900226622,High,Profit
2023-04-14,Electronics,873.1564117,14.0,248.67113478526733,East,2023,4,April,14,Friday,62.36831512142857,0.28479563506968325,High,Profit
2023-04-14,Clothing,703.8754689135933,9.0,187.4194811470652,South,2023,4,April,14,Friday,78.2083854348437,0.26626795423960503,High,Profit
2023-04-14,Home Goods,1446.024140739932,10.0,474.725717,South,2023,4,April,14,Friday,144.6024140739932,0.3282972279820186,High,Profit
2023-04-14,Sports,1248.098316735195,11.0,407.97762562971167,East,2023,4,April,14,Friday,113.4634833395632,0.3268793973674359,High,Profit
2023-04-14,Books,1239.340801914825,6.0,449.8747976405039,North,2023,4,April,14,Friday,206.55680031913752,0.3629952285484602,High,Profit
2023-04-15,Electronics,0.0,4.0,289.3040503263384,West,2023,4,April,15,Saturday,0.0,inf,Low,Profit
2023-04-15,Clothing,717.5231447948063,3.0,101.41965048832226,South,2023,4,April,15,Saturday,239.17438159826875,0.14134686974777064,High,Profit
2023-04-15,Home Goods,1504.3276944791462,10.0,430.0523893113618,West,2023,4,April,15,Saturday,150.4327694479146,0.2858768012379522,High,Profit
2023-04-15,Sports,774.7283350659658,13.0,99.08557857666482,East,2023,4,April,15,Saturday,59.594487312766596,0.12789719194693966,High,Profit
2023-04-15,Books,1008.7140317145232,3.0,120.49702240008044,West,2023,4,April,15,Saturday,336.23801057150774,0.1194560783448905,High,Profit
2023-04-16,Electronics,0.0,4.0,153.21088839887733,West,2023,4,April,16,Sunday,0.0,inf,Low,Profit
2023-04-16,Clothing,1307.2187577434388,19.0,326.1206279764564,South,2023,4,April,16,Sunday,68.80098724965467,0.24947670467903615,High,Profit
2023-04-16,Home Goods,1177.758084760355,19.0,138.4634575622339,North,2023,4,April,16,Sunday,61.98726761896605,0.11756527877319378,High,Profit
2023-04-16,Sports,0.0,19.0,270.57738754968693,West,2023,4,April,16,Sunday,0.0,inf,Low,Profit
2023-04-16,Books,851.8720172918631,17.0,196.1058876310688,South,2023,4,April,16,Sunday,50.110118664227244,0.2302058098521626,High,Profit
2023-04-17,Electronics,825.2089377101645,15.0,329.6744805736652,West,2023,4,April,17,Monday,55.013929180677636,0.399504253417885,High,Profit
2023-04-17,Clothing,948.6252473688744,13.0,144.23279824612175,South,2023,4,April,17,Monday,72.9711728745288,0.15204402227978717,High,Profit
2023-04-17,Home Goods,1366.310108657606,15.0,304.6481691798265,South,2023,4,April,17,Monday,91.08734057717373,0.22297146690888647,High,Profit
2023-04-17,Sports,0.0,11.0,378.2258409756381,South,2023,4,April,17,Monday,0.0,inf,Low,Profit
2023-04-17,Books,623.9955420634342,10.0,125.0196200898014,North,2023,4,April,17,Monday,62.39955420634342,0.20035338662257968,High,Profit
2023-04-18,Electronics,1104.593303300266,11.0,118.47594844685028,South,2023,4,April,18,Tuesday,100.4175730272969,0.1072575291674066,High,Profit
2023-04-18,Clothing,1503.9375055251874,13.0,503.4800496992439,East,2023,4,April,18,Tuesday,115.6875004250144,0.3347745819554015,High,Profit
2023-04-18,Home Goods,1220.4680510423016,10.0,434.2649964502913,South,2023,4,April,18,Tuesday,122.04680510423016,0.3558184059627134,High,Profit
2023-04-18,Sports,1154.080031970915,10.0,439.9422191240977,West,2023,4,April,18,Tuesday,115.40800319709149,0.3812059882647594,High,Profit
2023-04-18,Books,840.1897481014266,6.0,243.10990662075665,South,2023,4,April,18,Tuesday,140.0316246835711,0.28935119378701196,High,Profit
2023-04-19,Electronics,991.7455284848093,1.0,331.3063979251526,West,2023,4,April,19,Wednesday,991.7455284848093,0.33406391902903076,High,Profit
2023-04-19,Clothing,1531.6754790009231,6.0,179.4879747020759,South,2023,4,April,19,Wednesday,255.27924650015385,0.117184075323287,High,Profit
2023-04-19,Home Goods,700.4843682435126,4.0,72.86493591709306,West,2023,4,April,19,Wednesday,175.12109206087814,0.1040207879296497,High,Profit
2023-04-19,Sports,1090.5375699458398,12.0,123.64348389728605,South,2023,4,April,19,Wednesday,90.87813082881998,0.11337847251188847,High,Profit
2023-04-19,Books,736.6052239730317,14.0,128.8056327268325,West,2023,4,April,19,Wednesday,52.61465885521655,0.17486385995485185,High,Profit
2023-04-20,Electronics,751.9358938,16.0,246.49923273650555,South,2023,4,April,20,Thursday,46.9959933625,0.3278194787201759,High,Profit
2023-04-20,Clothing,855.9392877558944,9.0,210.79333084851575,West,2023,4,April,20,Thursday,95.10436530621048,0.24627135810201525,High,Profit
2023-04-20,Home Goods,0.0,11.0,144.24512485193353,South,2023,4,April,20,Thursday,0.0,inf,Low,Profit
2023-04-20,Sports,415.6340088209584,18.0,92.82299487737562,East,2023,4,April,20,Thursday,23.090778267831023,0.22332868078021195,Medium,Profit
2023-04-20,Books,1235.1156345443696,6.0,456.9310335772527,South,2023,4,April,20,Thursday,205.85260575739494,0.36995000370618186,High,Profit
2023-04-21,Electronics,0.0,15.0,403.0689418396461,North,2023,4,April,21,Friday,0.0,inf,Low,Profit
2023-04-21,Clothing,1506.968036987887,10.0,524.9681578318706,West,2023,4,April,21,Friday,150.6968036987887,0.3483605125966519,High,Profit
2023-04-21,Home Goods,1265.382036958808,18.0,181.5690633,East,2023,4,April,21,Friday,70.2990020532671,0.14348952173873056,High,Profit
2023-04-21,Sports,724.2459583837849,5.0,195.25604144604796,East,2023,4,April,21,Friday,144.849191676757,0.26959907637148306,High,Profit
2023-04-21,Books,1092.1193549710729,12.0,223.7227375896282,North,2023,4,April,21,Friday,91.00994624758941,0.20485191162604566,High,Profit
2023-04-22,Electronics,0.0,1.0,139.6432768857956,West,2023,4,April,22,Saturday,0.0,inf,Low,Profit
2023-04-22,Clothing,753.0645815955761,1.0,193.55060546507696,North,2023,4,April,22,Saturday,753.0645815955761,0.2570172734123099,High,Profit
2023-04-22,Home Goods,950.7461765138484,2.0,210.29874404547988,East,2023,4,April,22,Saturday,475.3730882569242,0.2211933628979645,High,Profit
2023-04-22,Sports,1052.9324665831675,17.0,298.89599010199447,South,2023,4,April,22,Saturday,61.93720391665691,0.2838700482585848,High,Profit
2023-04-22,Books,0.0,6.0,315.0889356956097,South,2023,4,April,22,Saturday,0.0,inf,Low,Profit
2023-04-23,Electronics,1130.9679412473004,2.0,405.5606618787616,East,2023,4,April,23,Sunday,565.4839706236502,0.35859607252128173,High,Profit
2023-04-23,Clothing,1271.1804523258586,7.0,335.1207443722685,West,2023,4,April,23,Sunday,181.59720747512264,0.2636295608220717,High,Profit
2023-04-23,Home Goods,909.325097223544,10.0,357.7453570381789,East,2023,4,April,23,Sunday,90.93250972235441,0.3934185453920585,High,Profit
2023-04-23,Sports,1067.0533318987495,17.0,171.16510158545256,East,2023,4,April,23,Sunday,62.76784305286762,0.16040913464079232,High,Profit
2023-04-23,Books,1038.5355212793258,4.0,339.6275479597111,South,2023,4,April,23,Sunday,259.63388031983146,0.3270254517065906,High,Profit
2023-04-24,Electronics,1319.7582996284912,15.0,213.09395856250808,North,2023,4,April,24,Monday,87.98388664189942,0.16146438224521378,High,Profit
2023-04-24,Clothing,707.7891330646369,14.0,121.48412233632152,North,2023,4,April,24,Monday,50.556366647474064,0.17163886341446177,High,Profit
2023-04-24,Home Goods,1137.8491918212076,8.0,450.0158244397639,South,2023,4,April,24,Monday,142.23114897765095,0.3954968968422625,High,Profit
2023-04-24,Sports,1548.5780839194992,3.0,577.2573536681462,North,2023,4,April,24,Monday,516.1926946398331,0.37276606175846805,High,Profit
2023-04-24,Books,1605.689833335959,10.0,400.3687282510365,South,2023,4,April,24,Monday,160.5689833335959,0.24934375241028706,High,Profit
2023-04-25,Electronics,758.9908611819187,18.0,97.16782524542772,North,2023,4,April,25,Tuesday,42.16615895455104,0.12802239159258869,High,Profit
2023-04-25,Clothing,361.0069373251158,19.0,57.2855851047694,West,2023,4,April,25,Tuesday,19.000365122374518,0.15868278191335453,Medium,Profit
2023-04-25,Home Goods,450.7694654815401,9.0,123.18538238933394,North,2023,4,April,25,Tuesday,50.08549616461557,0.2732780097643473,Medium,Profit
2023-04-25,Sports,1060.195541186706,8.0,359.8030644010232,East,2023,4,April,25,Tuesday,132.52444264833824,0.33937424788476833,High,Profit
2023-04-25,Books,172.12078021813477,6.0,58.17310678811056,East,2023,4,April,25,Tuesday,28.686796703022463,0.33797840513147637,Medium,Profit
2023-04-26,Electronics,1319.0124548712793,16.0,471.0902802987273,East,2023,4,April,26,Wednesday,82.43827842945495,0.3571537770996259,High,Profit
2023-04-26,Clothing,1763.1003685904584,8.0,649.1681130283318,West,2023,4,April,26,Wednesday,220.3875460738073,0.3681969130023611,High,Profit
2023-04-26,Home Goods,1054.842072761601,16.0,153.61800649319008,West,2023,4,April,26,Wednesday,65.92762954760006,0.14563128496668187,High,Profit
2023-04-26,Sports,742.1979148902068,1.0,167.23818981116167,East,2023,4,April,26,Wednesday,742.1979148902068,0.22532829378252994,High,Profit
2023-04-26,Books,1342.7155431922376,13.0,264.38520132872003,West,2023,4,April,26,Wednesday,103.28581101478751,0.19690335951586418,High,Profit
2023-04-27,Electronics,943.8567204986354,5.0,252.88442120168224,North,2023,4,April,27,Thursday,188.77134409972706,0.26792670509151484,High,Profit
2023-04-27,Clothing,1295.718998703959,4.0,409.1959464574656,South,2023,4,April,27,Thursday,323.92974967598974,0.31580608671074767,High,Profit
2023-04-27,Home Goods,842.801028,3.0,131.6653965377574,North,2023,4,April,27,Thursday,280.933676,0.15622358322248914,High,Profit
2023-04-27,Sports,622.8366175427387,9.0,215.32648631215312,South,2023,4,April,27,Thursday,69.20406861585985,0.3457190541584969,High,Profit
2023-04-27,Books,1085.7954822167378,11.0,402.1664892133984,West,2023,4,April,27,Thursday,98.70868020152162,0.37038880323239465,High,Profit
2023-04-28,Electronics,871.3471193108687,12.0,169.23150263270637,West,2023,4,April,28,Friday,72.6122599425724,0.1942182384978196,High,Profit
2023-04-28,Clothing,1389.0983639683327,16.0,435.6270896260341,West,2023,4,April,28,Friday,86.8186477480208,0.31360420609923423,High,Profit
2023-04-28,Home Goods,993.1395813103354,1.0,170.78250090392172,West,2023,4,April,28,Friday,993.1395813103354,0.17196223382678344,High,Profit
2023-04-28,Sports,1074.7595628206968,18.0,348.91843624506186,North,2023,4,April,28,Friday,59.70886460114983,0.324647901088992,High,Profit
2023-04-28,Books,1126.4420349627708,16.0,307.71571191888955,North,2023,4,April,28,Friday,70.40262718517317,0.27317491923058396,High,Profit
2023-04-29,Electronics,969.0930395808352,15.0,170.7468889,North,2023,4,April,29,Saturday,64.60620263872235,0.17619246236032576,High,Profit
2023-04-29,Clothing,1367.5397044503625,16.0,180.38275083722792,East,2023,4,April,29,Saturday,85.47123152814765,0.13190311787673237,High,Profit
2023-04-29,Home Goods,860.6148108104821,7.0,129.21236641085235,West,2023,4,April,29,Saturday,122.94497297292602,0.1501396034413664,High,Profit
2023-04-29,Sports,1060.347896761852,1.0,372.3012286725428,East,2023,4,April,29,Saturday,1060.347896761852,0.35111233757288196,High,Profit
2023-04-29,Books,932.7234523727292,15.0,178.7034737617217,East,2023,4,April,29,Saturday,62.18156349151528,0.19159320300901936,High,Profit
2023-04-30,Electronics,821.7469753810127,3.0,270.31086323950376,North,2023,4,April,30,Sunday,273.91565846033757,0.32894658737766685,High,Profit
2023-04-30,Clothing,1154.1723548976745,12.0,196.01187237675396,North,2023,4,April,30,Sunday,96.1810295748062,0.16982894413038666,High,Profit
2023-04-30,Home Goods,1053.8745345818793,3.0,124.07071722904352,East,2023,4,April,30,Sunday,351.2915115272931,0.11772816702347601,High,Profit
2023-04-30,Sports,1122.945597078554,2.0,262.90027607795065,South,2023,4,April,30,Sunday,561.472798539277,0.23411666314192764,High,Profit
2023-04-30,Books,927.6227036144372,14.0,333.3589202350665,West,2023,4,April,30,Sunday,66.25876454388838,0.359369082856801,High,Profit
2023-05-01,Electronics,928.5164618,14.0,226.29897816170123,North,2023,5,May,1,Monday,66.32260441428572,0.24372101892841339,High,Profit
2023-05-01,Clothing,695.8786025752408,8.0,224.05289393721023,South,2023,5,May,1,Monday,86.9848253219051,0.3219712362300791,High,Profit
2023-05-01,Home Goods,0.0,13.0,451.93708782713367,East,2023,5,May,1,Monday,0.0,inf,Low,Profit
2023-05-01,Sports,1265.4253164289942,9.0,242.23445703622352,East,2023,5,May,1,Monday,140.6028129365549,0.19142532861584,High,Profit
2023-05-01,Books,1659.8579893484002,14.0,274.7611976331053,North,2023,5,May,1,Monday,118.56128495345716,0.16553295486499214,High,Profit
2023-05-02,Electronics,0.0,4.0,149.54357961277765,South,2023,5,May,2,Tuesday,0.0,inf,Low,Profit
2023-05-02,Clothing,1025.752119017951,14.0,286.70514913639806,East,2023,5,May,2,Tuesday,73.26800850128221,0.2795072452893277,High,Profit
2023-05-02,Home Goods,825.9915992534682,9.0,156.91835989344688,South,2023,5,May,2,Tuesday,91.77684436149646,0.1899757334520954,High,Profit
2023-05-02,Sports,803.3090861059441,8.0,291.7446121020708,North,2023,5,May,2,Tuesday,100.41363576324301,0.36317852884785395,High,Profit
2023-05-02,Books,1044.6252688705645,14.0,211.14149057730157,West,2023,5,May,2,Tuesday,74.61609063361175,0.20212175300486945,High,Profit
2023-05-03,Electronics,0.0,12.0,335.3873913474823,West,2023,5,May,3,Wednesday,0.0,inf,Low,Profit
2023-05-03,Clothing,805.2006064238817,14.0,287.22216474414824,East,2023,5,May,3,Wednesday,57.51432903027727,0.35670882815126187,High,Profit
2023-05-03,Home Goods,632.2199905047391,5.0,176.82785507617558,North,2023,5,May,3,Wednesday,126.44399810094782,0.2796935524531632,High,Profit
2023-05-03,Sports,0.0,9.0,460.8251867,West,2023,5,May,3,Wednesday,0.0,inf,Low,Profit
2023-05-03,Books,844.626205,12.0,202.14436503285256,East,2023,5,May,3,Wednesday,70.38551708333334,0.23932997086309032,High,Profit
2023-05-04,Electronics,1072.3145431324494,9.0,216.8699437369996,West,2023,5,May,4,Thursday,119.14606034804994,0.202244709936954,High,Profit
2023-05-04,Clothing,1631.5607203624031,19.0,381.08989234561886,North,2023,5,May,4,Thursday,85.8716168611791,0.23357383368543647,High,Profit
2023-05-04,Home Goods,666.0836718808864,19.0,114.05353412084024,East,2023,5,May,4,Thursday,35.057035362151915,0.1712300405124419,High,Profit
2023-05-04,Sports,891.1786259546656,12.0,219.497403,South,2023,5,May,4,Thursday,74.26488549622213,0.2463001205452675,High,Profit
2023-05-04,Books,849.2201618181302,12.0,327.0850564689371,South,2023,5,May,4,Thursday,70.76834681817752,0.38515931577586116,High,Profit
2023-05-05,Electronics,1105.962218352353,8.0,320.98475219737657,South,2023,5,May,5,Friday,138.24527729404412,0.2902312094128994,High,Profit
2023-05-05,Clothing,994.0644054355104,18.0,207.3180245,West,2023,5,May,5,Friday,55.2258003019728,0.20855592793222663,High,Profit
2023-05-05,Home Goods,1241.9692530042998,19.0,227.3353830209711,North,2023,5,May,5,Friday,65.36680278969999,0.18304429233739175,High,Profit
2023-05-05,Sports,1061.814855363854,13.0,259.73299245600145,West,2023,5,May,5,Friday,81.67806579721953,0.24461231743362483,High,Profit
2023-05-05,Books,244.77006928074127,17.0,62.409462344051214,South,2023,5,May,5,Friday,14.398239369455368,0.25497178853379376,Medium,Profit
2023-05-06,Electronics,565.0179461451243,17.0,57.800889410508766,South,2023,5,May,6,Saturday,33.2363497732426,0.1022992097947676,High,Profit
2023-05-06,Clothing,1089.3763195779409,1.0,219.68166206572624,North,2023,5,May,6,Saturday,1089.3763195779409,0.2016581948016255,High,Profit
2023-05-06,Home Goods,1086.619718415988,17.0,179.8931002447016,South,2023,5,May,6,Saturday,63.918806965646354,0.16555295030623912,High,Profit
2023-05-06,Sports,1113.205210828969,9.0,384.0609770737602,North,2023,5,May,6,Saturday,123.68946786988545,0.34500465263521546,High,Profit
2023-05-06,Books,945.8530633205098,9.0,326.7562915514909,North,2023,5,May,6,Saturday,105.09478481338998,0.3454620006244743,High,Profit
2023-05-07,Electronics,1031.0632415918178,9.0,112.28326843280172,West,2023,5,May,7,Sunday,114.56258239909087,0.10890046691942196,High,Profit
